id,service_id,movie_id,link,created_at,updated_at,access_type
141,2,113,https://tv.apple.com/fr/movie/la-marche-des-beurs---1983/umc.cmc.60q0cgrvkrbr9vunj4ilp3loo,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,addon
142,1,113,https://www.netflix.com/title/81144147/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
143,1,114,https://www.netflix.com/title/81267151/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
144,1,115,https://www.netflix.com/title/81316256/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
145,1,116,https://www.netflix.com/title/80066891/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
146,1,117,https://www.netflix.com/title/81742747/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
147,1,118,https://www.netflix.com/title/81634722/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
148,1,119,https://www.netflix.com/title/81332613/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
149,1,120,https://www.netflix.com/title/81012821/,2024-12-16 18:33:24 UTC,2024-12-16 18:33:24 UTC,subscription
150,1,121,https://www.netflix.com/title/81580045/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
151,1,122,https://www.netflix.com/title/81409046/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
152,1,123,https://www.netflix.com/title/81696231/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
153,1,124,https://www.netflix.com/title/81344378/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
154,1,125,https://www.netflix.com/title/81447216/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
155,1,126,https://www.netflix.com/title/81026181/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
156,1,127,https://www.netflix.com/title/81609503/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
157,1,128,https://www.netflix.com/title/80160759/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
158,2,128,https://tv.apple.com/fr/movie/a-christmas-prince/umc.cmc.61eh0wmj7pkduq50rqzoguia3,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,addon
159,1,129,https://www.netflix.com/title/81029841/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
160,2,130,https://tv.apple.com/fr/movie/a-christmas-prince-the-royal-wedding/umc.cmc.5ijfjidtjc0r66pkjsbcail5l,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,addon
161,1,130,https://www.netflix.com/title/80238204/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
162,1,131,https://www.netflix.com/title/81248435/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
163,1,132,https://www.netflix.com/title/70104898/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
164,1,133,https://www.netflix.com/title/81409039/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
165,1,134,https://www.netflix.com/title/81504284/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
166,1,135,https://www.netflix.com/title/81127902/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
167,1,136,https://www.netflix.com/title/81361154/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
168,1,137,https://www.netflix.com/title/81004748/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
169,1,138,https://www.netflix.com/title/81452752/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
170,1,139,https://www.netflix.com/title/81519166/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
171,2,140,https://tv.apple.com/fr/movie/une-drole-de-fin/umc.cmc.3580fwtto5qe1bfxniq23msbt,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,addon
172,1,140,https://www.netflix.com/title/80107084/,2024-12-16 18:33:25 UTC,2024-12-16 18:33:25 UTC,subscription
173,1,141,https://www.netflix.com/title/81021358/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
174,1,142,https://www.netflix.com/title/81021357/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
175,1,143,https://www.netflix.com/title/81021356/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
176,1,144,https://www.netflix.com/title/81759464/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
177,1,145,https://www.netflix.com/title/81403766/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
178,1,146,https://www.netflix.com/title/81746999/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
179,1,147,https://www.netflix.com/title/81227743/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
180,1,148,https://www.netflix.com/title/81609506/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
181,2,149,https://tv.apple.com/fr/movie/chevalier/umc.cmc.416seftz79hrbv5eq3de2gka5,2024-12-16 18:33:27 UTC,2024-12-17 16:09:02 UTC,buy
182,3,149,https://www.primevideo.com/detail/0QBT5LOBQVUXEMWYGMO9I6GK7M/ref=atv_dp,2024-12-16 18:33:27 UTC,2024-12-17 16:09:03 UTC,rent
183,1,149,https://www.netflix.com/title/60020626/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
184,1,150,https://www.netflix.com/title/80193475/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
185,1,151,https://www.netflix.com/title/81689061/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
186,1,152,https://www.netflix.com/title/81304985/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
187,1,153,https://www.netflix.com/title/81504289/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
188,1,154,https://www.netflix.com/title/81506171/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
189,1,155,https://www.netflix.com/title/81677257/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
190,1,156,https://www.netflix.com/title/81696234/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
191,1,157,https://www.netflix.com/title/81506573/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
192,1,158,https://www.netflix.com/title/81434660/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
193,1,159,https://www.netflix.com/title/81912861/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
194,1,160,https://www.netflix.com/title/81327369/,2024-12-16 18:33:27 UTC,2024-12-16 18:33:27 UTC,subscription
195,1,161,https://www.netflix.com/title/81241465/,2024-12-16 18:33:28 UTC,2024-12-16 18:33:28 UTC,subscription
196,1,162,https://www.netflix.com/title/81467098/,2024-12-16 18:33:28 UTC,2024-12-16 18:33:28 UTC,subscription
197,2,163,https://tv.apple.com/fr/movie/sans-un-bruit/umc.cmc.ap2bw42zd8wnv3ul2uzvtsmt,2024-12-16 18:33:28 UTC,2024-12-17 16:09:04 UTC,rent
198,3,163,https://www.primevideo.com/detail/0O72C8VFQGL57BYQMB2B0R1W6I/ref=atv_dp,2024-12-16 18:33:28 UTC,2024-12-17 16:09:04 UTC,addon
199,5,163,https://www.paramountplus.com/movies/video/L2F2jXiRQJJU0y_LVvyaG2mINp8u8KAn/,2024-12-16 18:33:28 UTC,2024-12-16 18:33:28 UTC,subscription
200,1,163,https://www.netflix.com/title/80213226/,2024-12-16 18:33:28 UTC,2024-12-16 18:33:28 UTC,subscription
201,1,164,https://www.netflix.com/title/81742905/,2024-12-16 18:33:28 UTC,2024-12-16 18:33:28 UTC,subscription
202,1,165,https://www.netflix.com/title/81354629/,2024-12-16 18:33:28 UTC,2024-12-16 18:33:28 UTC,subscription
